id,match
934,0.14035792321731147
6539,0.2749462117490173
6757,0.11687200503083985
2275,0.05292804254397296
1052,0.0215907830676105
2696,0.2047443414088421
3007,0.10660083762045872
2156,0.04252456987846706
8273,0.11818184787744651
3385,0.1584083998369838
7687,0.030378131933867635
6434,0.00010006243508737809
2437,0.0034675531715456904
426,0.0793376857602719
2825,0.11858092457065553
1791,0.4799890725318979
6688,0.050984232621023834
6625,0.01965157472093373
4083,0.017333694004239224
7814,0.12963872373020066
596,0.009898609802003718
7191,0.02135809085520585
1299,0.031431696740609624
1227,0.0034862519829983473
783,0.9915833763606984
3858,0.4306694090055267
4297,0.11883861039238018
6729,0.7387531949987416
7966,0.5509384474029587
1378,0.009564865533535787
539,0.2612530730194993
6295,0.25693907057692406
2956,0.010754363741115944
1050,0.00676099959591944
1081,0.011058242269679821
3605,0.23524311146334514
2712,0.005784270848267586
8291,0.2030945730123343
953,0.1029695161192537
794,0.0551464573791532
397,0.43430458971507235
165,0.054337206140141744
2897,0.01351985014786
3295,0.3232243313961066
4615,0.38677864881895235
4193,0.4673794864896244
2098,0.022489253569332113
7841,0.7448595241273975
3795,0.2027970723365934
2080,0.076277397659408
4814,0.11286320779741484
4479,0.004453748400202052
6466,0.3809945952628324
3847,0.0007348632517927289
5680,0.2105837337945842
1606,0.0051015937179837885
3199,0.14407601054385494
4496,0.06571369378703323
702,0.12757608190674136
4341,0.2064226644357145
3013,0.2386853794912576
7842,0.9471516992450052
6906,0.14381373265618522
4409,0.037601480232324944
6763,0.26785894629518164
5965,0.1600988885489547
1127,0.13218943664386262
6079,0.021854527332650545
3329,0.3010491101199455
8146,0.7369749003284146
619,0.08715484239557775
3269,0.32002104381897856
25,0.05601900270985266
4724,0.03281169678036257
2093,0.03852820451367923
2051,0.15611948686513175
1945,0.2517113994288548
2917,0.9304147972687028
5472,0.06315219808353824
8323,0.10994037383570943
1408,0.0014702519412003187
3186,0.20409325197419922
3499,0.15490476682391374
2515,9.601023153759182e-05
5242,0.10604861256049825
7065,0.03888222028164597
6826,0.8775103506869134
3364,0.21962271054685562
5918,0.5061038015143284
1220,0.7734961066433577
4854,0.15376104068363636
1988,0.09769674344593374
3005,0.09052205145591678
7859,0.004337577074596629
6043,0.05653898663735948
2933,0.0008450657524318067
6057,0.2010322473230771
5002,0.034651618507027145
5920,0.21166431646636258
236,0.0020764119813031215
1825,0.07732859334586617
5443,0.05713454327936156
5228,0.04123636483079511
3134,0.16847533864033562
5756,0.024186003233479598
6122,0.39126946397584994
7300,0.2374717198304549
5087,0.10355123987805508
4308,0.006914532323670905
7909,0.007889047644497658
6909,0.8535921662387428
6021,0.17213155234147923
1770,0.6856897130728987
4836,0.6350003389464326
189,0.06986048002068124
5450,0.22883524204621267
7454,0.005594284806374814
6184,0.0027161614933749203
6270,0.23493111011340276
36,0.034250171243424984
7667,0.06881495479398317
3509,0.4958834498295801
2285,0.009639157896492688
3219,0.05347368823593448
291,0.6632054690797456
8047,0.01378342444997442
2571,0.014754752876647084
2650,0.0028320527520278756
7145,0.12732498712687462
6300,0.5713971480308994
7987,0.032384640439495696
5291,0.4764630184674674
151,0.3824133872513666
7645,0.0024108976635354063
6774,0.6275223775118706
5664,0.18248246398791493
6325,0.680461965366895
408,0.06129488457300451
71,0.3752739834381133
3579,0.045484999072243376
3080,0.06054367274463
3246,0.01637335253434877
1132,0.0014409459442729876
6200,0.5156879866240284
5370,0.025305084748872914
7587,0.4266442585602925
1822,0.11715930624430318
2543,0.002202460785667948
1912,0.04603771950129017
4148,0.3154532307329622
4530,0.00629734064921541
7141,0.0065248205460146855
464,0.030465682682773023
7242,0.7426590613672825
52,0.30112374322634006
1526,0.007320330092019197
3552,0.013367213932885544
6801,0.1592145373162225
2371,0.007999247762023468
735,0.07095342490775332
7481,0.44980484668877707
7527,0.1640850449075175
703,0.027475596042032494
1166,0.02383302200740279
534,0.650783489425701
7226,0.016125003562028978
6354,0.005674109026471759
2651,0.3668218050171379
6930,0.0008945294366631272
4214,0.004459338026058387
3371,0.14962993229164098
7719,0.050245796191231075
4337,0.5681947850752966
1461,0.0016394667575672147
1638,0.018703518486210324
3671,0.012967704670009995
6275,0.24570645881266695
5879,0.13369940208263695
628,0.048203859705471745
4932,0.0018268461654130192
216,0.5395904079313647
6816,0.158426544277342
1144,0.21241259265769535
3903,0.040340804591782777
8034,0.3120939954369478
7878,0.04468241702002976
1804,0.0019229380462853028
442,0.0007956767153710872
3450,0.5006613509597669
7470,0.12154047773246843
4065,0.47622032114110163
6081,0.020733430423728643
2497,0.017350084951986706
1985,0.0010905877309669103
1940,0.024402436070452095
7392,0.04619975533920973
5342,0.006601232118834141
2555,0.0033059197354051713
800,0.022606502683173085
8376,0.0007765854398824575
7130,0.01279637434032945
7332,0.04901775217011433
4831,0.06913479930027583
4818,0.21780169449893957
5387,0.0287315805064666
1751,0.04269925275457922
7568,0.1352445055589379
7816,0.06329961589653553
2268,0.13146868591455407
3305,0.014267513657792844
5544,0.0048598232751136975
4378,0.8074095174060237
7693,0.06188446122526738
2927,0.013276410749453018
475,0.2794241996862111
377,0.6867080306464081
3487,0.011119144541773644
5659,0.014412782722543163
7357,0.02462429704434016
2103,0.018258481030498683
6224,0.01966426893111602
299,0.1631300932802982
1885,0.8286289332455908
2225,0.07641638116454823
7994,0.000531777297672602
851,0.005922876482567948
6416,0.005672624439248458
6868,0.010093721193388487
4632,0.2599118937588371
556,0.0005225866075735131
6754,0.2897603415618404
7674,0.015528436995799918
4180,0.4944309030102087
2538,0.02350218628149737
2180,0.011784494901359492
5970,0.002743796521993317
4046,0.37859671588230426
7975,0.9063107861963456
1960,0.18654559035661789
315,0.09436301731808232
5344,0.10824883617681873
6802,0.0005805504391134053
1552,0.005952083882193557
1002,0.020044555367701118
1727,0.08260096533526344
3278,0.4713683730086405
6350,0.07459737459028036
3534,0.005044864847279765
7475,0.059149527498498486
519,0.0413073360023781
1994,0.2129344437768824
6151,0.08614802313997268
1510,0.4698951855732364
1607,0.01018327218907041
7224,0.15759260880901538
2655,0.04022064387725879
4679,0.02441160348114541
7067,0.007461110174005967
7120,0.37809544412573054
7432,0.10998250647777962
4894,0.02032339814491398
6859,0.06427294574604511
1690,0.020219928802073708
7885,0.0007584535381721329
3871,0.03580149366211115
2952,0.006481436643258731
1396,0.008468250294909031
6501,0.08062784086687204
6252,0.014925286352845674
5042,0.48713483899078697
2798,0.3585630285358104
898,0.213120253125667
5184,0.0007576245029447436
1249,0.019512815077638867
5261,0.002359280053011942
6838,0.015058239951829628
6403,0.0804088984763967
7508,0.031968236993881696
5469,0.19437432559996537
6956,0.003610394985389265
8086,0.013521027746035372
917,0.5322878199292789
5313,0.17972634320360872
351,0.10143126275097461
8293,0.0009439559718854118
2398,0.12139494803015906
2961,0.6321461242780619
7731,0.0072449964246885604
4091,0.014283313510131738
5716,0.016844245796556627
3447,0.019060665411297757
3006,0.16714993229692868
4522,0.0035506987351207804
1514,0.34292686493143987
4630,0.06997592663645724
6787,0.0040238473979840525
1842,0.031415927461615124
5741,0.11115794275931282
