id,match
934,0.0007642039
6539,0.61701953
6757,0.0908213
2275,0.0018824753
1052,0.0032972326
2696,0.033200264
3007,0.0022263136
2156,0.0597933
8273,0.0090060625
3385,0.06202036
7687,0.0031436174
6434,5.5524174e-06
2437,4.5100046e-06
426,0.0053201653
2825,0.00069373695
1791,0.024780557
6688,0.0011698027
6625,0.00083295204
4083,4.1226507e-05
7814,0.007595137
596,4.9460647e-05
7191,0.0005896279
1299,0.00399723
1227,6.154599e-05
783,0.9952231
3858,0.2311411
4297,0.00062242773
6729,0.9796275
7966,0.039955966
1378,6.6157045e-05
539,0.01580218
6295,0.08663548
2956,0.00012626225
1050,0.0052003167
1081,5.1331704e-06
3605,0.001243326
2712,0.0020615982
8291,0.012874784
953,0.008233956
794,0.0007542328
397,0.40300944
165,0.00032024513
2897,0.0039879726
3295,0.10871433
4615,0.043389454
4193,0.09621421
2098,0.00022599114
7841,0.9972228
3795,0.060722496
2080,0.05490526
4814,0.003479697
4479,0.00014182362
6466,0.8266803
3847,5.370104e-06
5680,0.01820031
1606,2.4512578e-05
3199,0.8660455
4496,0.001470441
702,0.00050202175
4341,0.25717515
3013,0.016335621
7842,0.97215164
6906,0.003076123
4409,0.0014371517
6763,0.040601656
5965,0.0012257291
1127,0.0035587498
6079,0.00011938949
3329,0.035221294
8146,0.061084382
619,0.001874065
3269,0.48556492
25,0.003644186
4724,0.00046825374
2093,1.4829555e-05
2051,0.003477416
1945,0.06472255
2917,0.98087275
5472,0.016428918
8323,0.00660232
1408,9.7326134e-05
3186,0.00819038
3499,0.0019015527
2515,0.00015018828
5242,0.006887488
7065,0.007144926
6826,0.99126107
3364,0.20343131
5918,0.122361384
1220,0.9795696
4854,0.0022283897
1988,0.029966969
3005,0.00052391225
7859,3.2259177e-05
6043,0.0001725
2933,1.24548815e-05
6057,0.0017160542
5002,0.002377531
5920,0.058015
236,0.0001943925
1825,0.00014654946
5443,0.1444266
5228,0.0010202534
3134,0.009847638
5756,3.7801947e-05
6122,0.9851151
7300,0.0046328832
5087,0.00031744188
4308,0.00018647204
7909,0.00022504225
6909,0.9996265
6021,0.0014546327
1770,0.030129682
4836,0.90279007
189,6.0935647e-05
5450,0.010529732
7454,7.377889e-05
6184,7.3687547e-06
6270,0.40540743
36,0.00030077086
7667,0.003652957
3509,0.08450579
2285,7.2266034e-06
3219,0.00011412282
291,0.9962341
8047,0.0002146985
2571,0.0001630912
2650,2.9239229e-05
7145,0.00036006275
6300,0.029823733
7987,0.005748066
5291,0.08802253
151,0.8719616
7645,1.039025e-05
6774,0.077861324
5664,0.0008582441
6325,0.96855617
