id,match
934,0.0005503178
6539,0.48738188
6757,0.04721703
2275,0.0032014013
1052,0.00078692095
2696,0.0030067032
3007,0.00055858644
2156,0.048828937
8273,0.0053549185
3385,0.010408643
7687,0.0049425797
6434,8.043766e-06
2437,9.10281e-06
426,0.00097000884
2825,0.0017995825
1791,0.09495129
6688,0.002271214
6625,0.00276181
4083,4.801396e-05
7814,0.0035646288
596,0.00017050025
7191,0.00037686634
1299,0.0021298362
1227,0.00010524866
783,0.9934378
3858,0.25995734
4297,0.0009598887
6729,0.93102306
7966,0.12905765
1378,7.606359e-05
539,0.05986536
6295,0.059688587
2956,8.69041e-05
1050,0.013581531
1081,1.24469725e-05
3605,0.0005470951
2712,0.001446115
8291,0.06873247
953,0.005006651
794,0.019269962
397,0.21107511
165,0.0037792337
2897,0.008211247
3295,0.2548286
4615,0.044609413
4193,0.0691709
2098,0.0065753716
7841,0.9925432
3795,0.3268
2080,0.10827283
4814,0.0012551114
4479,8.596597e-05
6466,0.82120925
3847,1.0602485e-05
5680,0.030549169
1606,7.60422e-05
3199,0.9578007
4496,0.004342015
702,0.00013473698
4341,0.06002316
3013,0.027379556
7842,0.9945427
6906,0.018413002
4409,0.0001210569
6763,0.008498962
5965,0.0152299525
1127,0.0001884825
6079,8.280359e-05
3329,0.015572546
8146,0.7039798
619,0.00029454852
3269,0.57973397
25,0.0034420302
4724,0.00070058956
2093,0.000132111
2051,0.0029007434
1945,0.010232267
2917,0.9970413
5472,0.004031982
8323,0.102888234
1408,0.00013840961
3186,0.039582208
3499,0.0055864034
2515,0.00012749546
5242,0.009267168
7065,0.054984085
6826,0.9361335
3364,0.1728177
5918,0.084760115
1220,0.89497846
4854,0.013820798
1988,0.0060503515
3005,0.005398573
7859,1.9331876e-05
6043,0.0002713416
2933,6.041594e-05
6057,0.0049447096
5002,0.0012067322
5920,0.033876576
236,0.00010149028
1825,0.00014323597
5443,0.11342176
5228,0.00044629598
3134,0.003863349
5756,9.648689e-05
6122,0.92857146
7300,0.13432945
5087,0.00034228887
4308,0.00012446677
7909,0.00018567701
6909,0.99944097
6021,0.030016396
1770,0.1852496
4836,0.96748245
189,0.00042798053
5450,0.058075137
7454,4.9629984e-05
6184,4.802248e-05
6270,0.31988922
36,0.0008289278
7667,0.0095037315
3509,0.5242304
2285,0.000204434
3219,0.00086104753
291,0.98461443
8047,0.00019713823
2571,0.00018226022
2650,4.082487e-05
7145,0.00029309271
6300,0.49661395
7987,0.0083876485
5291,0.49328294
151,0.93667674
7645,0.00014491791
6774,0.08611184
5664,0.00060359255
6325,0.85171884
408,0.0011728996
71,0.03431416
3579,0.0021168978
3080,0.0012938867
3246,3.4444463e-05
1132,8.470363e-05
6200,0.50239676
5370,0.00838703
7587,0.012164365
1822,0.013381161
2543,1.55799e-05
1912,0.0027190943
4148,0.024103893
4530,4.5219807e-05
7141,6.9259922e-06
464,0.0015064405
7242,0.0974935
52,0.06847194
1526,0.0003549016
3552,0.00052652427
6801,0.0051683486
2371,1.3299588e-05
735,0.00028516346
7481,0.117931776
7527,0.030495334
703,5.6325465e-05
1166,7.887623e-05
534,0.98651
7226,0.00068885845
6354,4.8944385e-05
2651,0.026309157
6930,0.00011939234
4214,2.3824836e-05
3371,0.010540647
7719,0.001560644
4337,0.7797307
1461,0.00023176793
1638,0.00015952783
3671,0.00020415915
6275,0.012459389
5879,0.0038212186
628,0.0010969301
4932,3.0697833e-05
216,0.21659003
6816,0.0029079306
1144,0.047760285
3903,0.0022940102
8034,0.53659797
7878,8.4195795e-05
1804,0.0031196303
442,0.00012050844
3450,0.31060046
7470,0.005535417
4065,0.17037858
6081,8.168375e-05
2497,0.00035434935
1985,7.092053e-05
1940,0.00019453563
7392,7.919957e-05
5342,0.00018522964
2555,1.750952e-05
800,0.00021479515
8376,7.344727e-05
7130,0.00012065252
7332,0.005028464
4831,0.099470854
4818,0.25886458
5387,0.0014403303
1751,0.014133884
7568,0.0045928084
7816,0.0004725458
2268,0.0007824826
3305,0.000736743
5544,4.145669e-06
4378,0.97002935
7693,0.000102152655
2927,0.00012358074
475,0.49011773
377,0.70602834
3487,0.00025572858
5659,0.0005648456
7357,6.5512286e-05
2103,0.00042387767
6224,4.2288808e-05
299,0.04208939
1885,0.9805978
2225,0.0013532276
7994,0.00091700634
851,4.6834197e-05
6416,1.9375839e-05
6868,0.00015563902
4632,0.11957267
556,0.00010527004
6754,0.054353934
7674,0.00016981718
4180,0.3405613
2538,0.0010589986
2180,0.011894325
5970,2.5552547e-05
4046,0.022852493
7975,0.99881077
1960,0.07522702
315,0.0016354674
5344,0.028445005
6802,4.705158e-05
1552,7.191593e-05
1002,0.0005505156
1727,0.0012808577
3278,0.026382728
6350,0.0006412642
3534,3.161094e-05
7475,2.9666462e-05
519,0.0028702985
1994,0.10092761
6151,0.024496576
1510,0.763471
1607,5.0167306e-05
7224,0.00035581138
2655,0.0034007535
4679,0.00024311228
7067,0.0006548978
7120,0.50441396
7432,0.002593238
4894,0.13663653
6859,0.046620604
1690,0.0077075306
7885,2.450094e-05
3871,0.0018923862
2952,0.00016782324
1396,3.819322e-05
6501,0.0001797942
6252,0.00042058743
5042,0.0069786627
2798,0.14749157
898,0.07412952
5184,0.00018316755
1249,0.00017919073
5261,4.8668706e-05
6838,0.00046042833
6403,0.020870663
7508,0.01739048
5469,0.000907009
